Unnamed: 0,tweet_text,text,text_processed,polarity,sentimen
2258,Pemerintah Pastikan penyaluran BLT BBM tepat sasaran. Rakyat indonesia dukung bansos BLT BBM karena tepat sasaran.  #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan Sumatera Barat https://t.co/GGON89zWFH,"the government ensures that the distribution of direct fuel oil cash assistance is right on target for the people of Indonesia, support social assistance for direct oil fuel cash assistance because it is right on target for West Sumatra","government ensures distribution direct fuel oil cash assistance right target people Indonesia, support social assistance direct oil fuel cash assistance right target West Sumatra",0.16095238095238093,positive
2259,"Nusa Tenggara Timur Info Bagi Kita Semua BLT BBM Tahap 2 Cair Bulan November , Pemerintah Sayang Masyarakat . #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan https://t.co/OGX9IxBj1d",east nusa southeast information for all of us direct cash assistance liquid stage fuel oil in november the government loves the community,east nusa southeast information u direct cash assistance liquid stage fuel oil november government love community,0.3,positive
2263,Kebijakan pemerintah mengalihkan subsidi BBM ke BLT benar-benar sangat membantu perekonomian masyarakat. ðBanten #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran https://t.co/6VBxMXY5nJ,the government's policy of diverting fuel subsidies to direct cash assistance really really helped the economy of the people of Banten,government's policy diverting fuel subsidy direct cash assistance really really helped economy people Banten,0.15000000000000002,positive
2265,Kebijakan Pemerintah sangatlah tepat untuk penyesuaian harga BBM #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran Sumatera Barat https://t.co/exP1RMTNfO,government policy is very appropriate to adjust the price of West Sumatran fuel oil,government policy appropriate adjust price West Sumatran fuel oil,0.5,positive
2268,BLT BBM bentuk kepedulian Pemerintah kepada masyarakat Kepulauan Bangka Belitung  #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan https://t.co/eM0ynHv5cD,direct fuel oil cash assistance is a form of government concern for the people of the Bangka Belitung Islands,direct fuel oil cash assistance form government concern people Bangka Belitung Islands,0.1,positive
2270,Semua ekonom setuju kebijakan bantalan sosial BBM bentuk keberpihakan pemerintah pada rakyat   #JokowiHebat #JokowiPresidenku #JokowiBapakInfrastruktur #PembangunanUntukRakyat #PresidenJokowi Jambi Ku https://t.co/5j1pwZ1U1M,All economists agree that the fuel-oil social bearing policy is a form of the government's support for the people of Jambi,All economist agree fuel-oil social bearing policy form government's support people Jambi,0.03333333333333333,positive
2272,Pemerintah Lindungi masyarakat dengan penyaluran BLT BBM. Rakyat indonesia dukung bansos BLT BBM karena tepat sasaran.  #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan Sumatera Barat https://t.co/AgEunQxGBk,the government protects the community by distributing direct fuel cash assistance to the people of Indonesia support social assistance direct fuel oil cash assistance because it is right on target West Sumatra,government protects community distributing direct fuel cash assistance people Indonesia support social assistance direct fuel oil cash assistance right target West Sumatra,0.12976190476190474,positive
2277,Pemerintah berkomitmen akan tetap menjaga daya beli masyarakat kurang mampu dengan adanya kebijakan penyesuaian BBM   Kepulauan Bangka Belitung  #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran https://t.co/wA08XnTHQV,the government is committed to maintaining the purchasing power of the less fortunate with the policy of adjusting fuel oil in the Bangka Belitung Islands,government committed maintaining purchasing power le fortunate policy adjusting fuel oil Bangka Belitung Islands,0.4,positive
2278,Presiden jokowi meninjau langsung penyaluran BLT BBM. Kami dukung terus pak program pemerintah Banten #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan https://t.co/HWRcw0MpT0,"president jokowi directly inspected the distribution of direct fuel cash assistance, we continue to support the Banten government program sir","president jokowi directly inspected distribution direct fuel cash assistance, continue support Banten government program sir",0.1,positive
2279,"Penyaluran BLT BBM sudah hampir 100 persen, kinerja pemerintah luar biasa bagus Banten #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan https://t.co/BcRvGykRSJ",the distribution of direct fuel oil cash assistance is almost a percent of the government's extraordinary performance in Banten,distribution direct fuel oil cash assistance almost percent government's extraordinary performance Banten,0.21666666666666667,positive
2280,Dengan langkah penyesuaian BBM secara tidak langsung Pemerintah telah menyelamatkan hal masyarakat kurang mampu ðª  Kepulauan Bangka Belitung  #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran https://t.co/p0OPJ762CB,"With the step of adjusting fuel oil, the government has indirectly saved the poor people of the Bangka Belitung Islands","With step adjusting fuel oil, government indirectly saved poor people Bangka Belitung Islands",-0.4,negative
2281,Alihsubsidi BBM bentuk pemerintah lebih prioritaskan masyarakat kurang mampu di Bali  #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran https://t.co/OICYZCSSPt,Instead of subsidizing fuel oil in the form of the government prioritizing the poor in Bali,Instead subsidizing fuel oil form government prioritizing poor Bali,-0.4,negative
2282,Kebijakan pemerintah melakukan penyesuaian harga BBM sangat tepat dalam menjaga stabilitas ekonomi indonesia  Dukung penyesuaian harga BBM #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran -Sumatera Utara- https://t.co/O8zY6xQHTb,"the government's policy of adjusting fuel prices is very appropriate in maintaining Indonesia's economic stability, supporting the adjustment of fuel prices in North Sumatra","government's policy adjusting fuel price appropriate maintaining Indonesia's economic stability, supporting adjustment fuel price North Sumatra",0.31666666666666665,positive
2283,Meinjau langsung penyaluran BLT BBM pemerintah turun tangan.. ðBanten #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan https://t.co/ORX5E2AJ86,"directly reviewing the distribution of direct fuel oil cash assistance, the government intervened in Banten","directly reviewing distribution direct fuel oil cash assistance, government intervened Banten",0.1,positive
2284,Penyaluran BLT dan BSU bukti pemerintah lindungi masyarakat rentan di tengah penyesuaian harga BBM.  Maluku Utara  #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan https://t.co/3UoVWzoqQ9,distribution of direct cash assistance and evidence that the government is protecting vulnerable communities amid fuel price adjustments in North Maluku,distribution direct cash assistance evidence government protecting vulnerable community amid fuel price adjustment North Maluku,-0.2,negative
2288,Masyarakat Indonesia sangat mendukung kebijakan pemerintah melakukan penyesuaian harga BBM  Dukung penyesuaian harga BBM #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran -Sumatera Utara- https://t.co/W9UjZQJvRx,the Indonesian people strongly support the government's policy of adjusting the price of fuel oil to support the adjustment of the price of fuel oil in North Sumatra,Indonesian people strongly support government's policy adjusting price fuel oil support adjustment price fuel oil North Sumatra,0.4333333333333333,positive
2290,Pemerintah sukses menahan inflasi berkat penyesuaian harga BBM Banten #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran https://t.co/JWyvOwGV8I,The government was successful in containing inflation thanks to adjustments to the price of Banten's fuel oil,The government successful containing inflation thanks adjustment price Banten's fuel oil,0.475,positive
2291,"Penyesuaian Harga BBM adalah langkah terbaik dari pemerintah, ayok terus dukung.  Banten #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran https://t.co/tbAGxtN6Mc",Adjusting the price of fuel oil is the best step for the government. Let's continue to support Banten,Adjusting price fuel oil best step government. Let's continue support Banten,1.0,positive
2297,Kebijakan pemerintah BLT BBM sangat tepat dan tepat sasaran.   Maluku Utara  #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan https://t.co/5e5nl96H7n,the government's policy of direct fuel oil cash assistance is very precise and right on target in North Maluku,government's policy direct fuel oil cash assistance precise right target North Maluku,0.2619047619047619,positive
2301,Kebijakan pemerintah melakukan penyesuaian harga BBM sangat tepat demi menjaga stabilitas ekonomi indonesia  Dukung penyesuaian harga BBM #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran -Sumatera Utara- https://t.co/WGdoBCHIoF,"the government's policy of adjusting fuel prices is very appropriate in order to maintain Indonesia's economic stability, supporting the adjustment of fuel prices in North Sumatra","government's policy adjusting fuel price appropriate order maintain Indonesia's economic stability, supporting adjustment fuel price North Sumatra",0.31666666666666665,positive
2303,Kebijakan pemerintah mengalihkan subsidi BBM ke bantuan sosial sangat tepat agar penggunaan subsidi lebih tepat sasaran  Dukung penyesuaian harga BBM #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran -Sumatera Utara- https://t.co/QhRyhUmsub,the government's policy of diverting fuel subsidies to social assistance is very appropriate so that the use of subsidies is more targeted to support the adjustment of fuel prices in North Sumatra,government's policy diverting fuel subsidy social assistance appropriate use subsidy targeted support adjustment fuel price North Sumatra,0.26666666666666666,positive
2304,Pemerintah melakukan penyesuaian harga BBM agar stabilitas ekonomi indonesia tetap terjaga  Dukung penyesuaian harga BBM #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran -Sumatera Utara- https://t.co/HSRSkCZkfq,the government made adjustments to the price of fuel oil so that Indonesia's economic stability was maintained and supported the adjustment of fuel prices for North Sumatra,government made adjustment price fuel oil Indonesia's economic stability maintained supported adjustment fuel price North Sumatra,0.2,positive
2306,Pemerintah pastikan BLT tepat sasaran Daerah Istimewa Yogyakarta  BLT BBM Yogyakarta  #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan https://t.co/vHOvqtlnYe,"the government ensures that direct cash assistance is right on target for the special region of Yogyakarta, direct cash assistance for fuel oil in Yogyakarta","government ensures direct cash assistance right target special region Yogyakarta, direct cash assistance fuel oil Yogyakarta",0.21071428571428572,positive
2308,Dukungan Penuh Dari Nusa Tenggara Timur Terhadap Kebijakan Pemerintah Dalam Penyesuaian Harga BBM #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran https://t.co/Uw6zw1DYAW,full support from east nusa Tenggara for government policies in adjusting fuel prices,full support east nusa Tenggara government policy adjusting fuel price,0.35,positive
2310,Penyaluran BLT adan BSU bukti pemerintah lindungi masyarakat rentan di tengah penyesuaian harga BBM  #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan  - Salam dari Aceh - https://t.co/vh4Mk4BpFY,the distribution of direct cash assistance is proof that the government is protecting vulnerable communities amid price adjustments for fuel oil from Aceh,distribution direct cash assistance proof government protecting vulnerable community amid price adjustment fuel oil Aceh,-0.2,negative
2311,Inilah bukti pemerintah lindungi masyarakat rentan Daerah Istimewa Yogyakarta  BLT BBM Yogyakarta  #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan https://t.co/LLJMAjEnsA,"this is proof that the government protects vulnerable people in the special region of Yogyakarta, direct cash assistance from Yogyakarta oil fuel","proof government protects vulnerable people special region Yogyakarta, direct cash assistance Yogyakarta oil fuel",-0.014285714285714282,negative
2312,Langkah Pemerintah dalam penyesuaian Harga BBM untuk menahaan inflasi yang tinggi  Jambi  #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran https://t.co/5JcC2Y1YvA,government steps in adjusting the price of fuel oil to contain Jambi's high inflation,government step adjusting price fuel oil contain Jambi's high inflation,0.16,positive
2313,Pemerintah memastikan BLT BBM tahap kedua cair mulai bulan November 2022  #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan Bali https://t.co/QpDBRVp1op,"The government ensures that the second phase of direct cash assistance for fuel oil will be liquid starting in November, Bali","The government ensures second phase direct cash assistance fuel oil liquid starting November, Bali",0.03333333333333333,positive
2328,Semua ekonom setuju kebijakan bantalan sosial BBM bentuk keberpihakan pemerintah dari rakyat #JokowiHebat #JokowiPresidenku #JokowiBapakInfrastruktur #PembangunanUntukRakyat #PresidenJokowi Sumatera Barat https://t.co/rZosmjpJTD,All economists agree that the fuel-oil social bearing policy is a form of the government's partiality for the people of West Sumatra,All economist agree fuel-oil social bearing policy form government's partiality people West Sumatra,0.03333333333333333,positive
2329,BLT BBM bukti pemerintah lindungi masyarakat #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan https://t.co/rtrkkR9M3V,direct fuel oil cash assistance is proof that the government protects the community,direct fuel oil cash assistance proof government protects community,0.1,positive
2337,Penyaluran BLT BBM bukti pemerintah peduli rakyat #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan Kepulauan Riau https://t.co/V3XEdvtcwB,the distribution of direct fuel oil cash assistance is proof that the government cares about the people of the Riau Islands,distribution direct fuel oil cash assistance proof government care people Riau Islands,0.1,positive
2343,"Penyaluran BLT BBM capai 95,9 persen Masyarakat Kepulauan Riau apresiasi pemerintah #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan https://t.co/pRUv3eJ1Cw",the distribution of direct fuel oil cash assistance has reached the government's appreciation of the people of the Riau Islands,distribution direct fuel oil cash assistance reached government's appreciation people Riau Islands,0.1,positive
2346,"Langkah Yang Di Ambil pemerintah Dalam Melakukan Penyesuaian Harga BBM Sudah Tepat. #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran Papua Barat, 1 Oktober 2022 https://t.co/ZMJPCDepYI",the steps taken by the government in adjusting the price of fuel oil were appropriate in West Papua in October,step taken government adjusting price fuel oil appropriate West Papua October,0.5,positive
2353,Pemerintah pastikan BLT BBM tepat sasaran Masyarakat Kepulauan Riau apresiasi pemerintah #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan https://t.co/wu5I0PMf5v,The government ensures that direct fuel oil cash assistance is right on target for the people of the Riau Islands,The government ensures direct fuel oil cash assistance right target people Riau Islands,0.19285714285714284,positive
2356,Kepulauan Riau apresiasi pemerintah yang memperlihatkan rakyat BLT BBM tepat sasaran #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan https://t.co/HkvNuBeMpZ,riau islands government appreciation that shows the people direct fuel oil cash assistance right on target,riau island government appreciation show people direct fuel oil cash assistance right target,0.19285714285714284,positive
2357,BLT BBM sangat membantu masyarakat Masyarakat Kepulauan Riau apresiasi pemerintah #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan https://t.co/SXYkO8o9jv,"fuel oil direct cash assistance is very helpful for the people of the Riau Islands, the appreciation of the government","fuel oil direct cash assistance helpful people Riau Islands, appreciation government",0.1,positive
2359,Selain penyesuaian harga BBM pemerintah juga memberikan kompensasi dari dinsos.  Warga Lampung dabar ya gaess  #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran https://t.co/QeDwq6plTp,"Apart from adjusting the price of fuel oil, the government also provides compensation from the social services for the people of Lampung Dabar, yes, gaess","Apart adjusting price fuel oil, government also provides compensation social service people Lampung Dabar, yes, gaess",0.03333333333333333,positive
2362,BLT BBM adalah bentuk kepedulian pemerintah terhadap masyarakat.  ðBanten #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan https://t.co/ER6myjUO1G,direct fuel oil cash assistance is a form of government concern for the people of Banten,direct fuel oil cash assistance form government concern people Banten,0.1,positive
2363,Pemerintah lindungi masyarakat ditengah gejolak harga minyak dunia Penyesuaian harga BBM sudah tepat #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran Kepulauan Riau https://t.co/Omahzx6G0A,The government protects the public in the midst of world oil price fluctuations. The adjustment in the price of fuel oil is right for the Riau Islands,The government protects public midst world oil price fluctuations. The adjustment price fuel oil right Riau Islands,0.14285714285714285,positive
2364,Pemerintah akan pastikan penyaluran BLT BBM tepat sasaran! Pemerintah pasti utamakan kesejahteraan rakyat.  -Suara Nusa Tenggara Timur- #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan https://t.co/EEpdA1RzoQ,the government will ensure that the distribution of direct fuel oil cash assistance is right on target; the government will definitely prioritize the welfare of the people of East Nusa Tenggara,government ensure distribution direct fuel oil cash assistance right target; government definitely prioritize welfare people East Nusa Tenggara,0.12857142857142856,positive
2366,Penyesuaian harga BBM adalah untuk dialihkan ke BLT BBM agar subsidi tepat sasaran. Saat ini pemerintah telah mengoptimalkan penyaluran BLT BBM hingga ke daerah2. https://t.co/XHuhq1ZdMe,the fuel price adjustment is to be diverted to direct fuel oil cash assistance so that the subsidies are right on target at this time the government has optimized the distribution of fuel oil cash assistance to the regions,fuel price adjustment diverted direct fuel oil cash assistance subsidy right target time government optimized distribution fuel oil cash assistance region,0.19285714285714284,positive
2382,"Dengan Penyesuaian Harga BBM, Pemerintah Akan Memberikan Kompensasi Dengan Perlinsos!! Kurang Baik Apalagi Pemerintah Kita!!! Sumatera Selatan Mendukung Kebijakan Pemerintah!!  #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran https://t.co/lNgSJc1QOI","by adjusting the price of fuel, the government will provide compensation with social security regulations that are not good, especially since our government in South Sumatra supports government policies","adjusting price fuel, government provide compensation social security regulation good, especially since government South Sumatra support government policy",0.24444444444444444,positive
2390,"Jika stunting adalah dampak dari kemiskinan dan kelaparan knp pemerintah tdk fokus ke persoalan ekonomi, bgmn agar perekonomian rakyat membaik, membuka lap kerja, menurunkan harga BBM dll.  Live Muslimah Bicara https://t.co/gVq4DlEz5M #IslamAtasiStunting #IslamSolusiKehidupan","if stunting is the impact of poverty and hunger, why doesn't the government focus on economic issues, how can the people's economy improve, open work laps, reduce fuel prices, etc. live Muslim women talk","stunting impact poverty hunger, government focus economic issues, people's economy improve, open work laps, reduce fuel prices, etc. live Muslim woman talk",0.11212121212121212,positive
2391,Pemerintah Terus Memikirkan Yang Terbaik Untuk Masyarakat Indonesia Dengan Melakukan Penyesuaian Harga BBM Untuk Menahan Inflasi!! Sumatera Selatan Mendukung Kebijakan Pemerintah!!  #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran https://t.co/upr7eB4eTD,The government continues to think about what is best for the people of Indonesia by adjusting fuel prices to contain inflation. South Sumatra supports government policies,The government continues think best people Indonesia adjusting fuel price contain inflation. South Sumatra support government policy,1.0,positive
2393,"Memang Sudah Tepat Pemerintah Lakukan Penyesuaian Harga BBM, Karna Selama Ini Tidak Tepat Sasaran Dan Membebani APBN. #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran Papua Barat, 1 Oktober 2022 https://t.co/XeV0SWJIYJ",it is indeed the right time for the government to make adjustments to fuel prices because so far it has not been on target and has burdened the west papua state budget in october,indeed right time government make adjustment fuel price far target burdened west papua state budget october,0.19285714285714284,positive
2395,Penyesuaian harga BBM pemerintah bakal berikan kompensasi dengan perlinsos  #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran  - Salam dari Aceh - https://t.co/EIaAQSEFXW,"adjustments to the price of fuel oil, the government will provide compensation with the Social Security Agency greetings from Aceh","adjustment price fuel oil, government provide compensation Social Security Agency greeting Aceh",0.03333333333333333,positive
2396,"Pemerintah boleh naikin harga ,tpi naikin penghasilan warga juga dong Swasta kebanyakan gajinya 70persen dari umr , mereka pada gg mau gaji karyawan umr, kebutuhan serba mahal efek bbm naik ,penghasilan ttp segitu aja","The government can increase prices, but increase the income of residents as well, the private sector mostly pay a percent of their age, but don't want the salary of an average employee. Needs are all expensive, the effect of fuel oil is that the income is fixed, that's all","The government increase prices, increase income resident well, private sector mostly pay percent age, want salary average employee. Needs expensive, effect fuel oil income fixed, that's",-0.010000000000000004,negative
2397,"Pemerintah berikan Perlinsos untuk kompensasi penyesuaian harga BBM, masyarakat Banten senang.  #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran https://t.co/sCXA6QT192","the government gives Perlinsos to compensate for the adjustment of fuel prices, the people of Banten are happy","government give Perlinsos compensate adjustment fuel prices, people Banten happy",0.8,positive
2398,"Penyesuaian harga BBM dilakukan oleh pemerintah atas pertimbangan matang2, masyarakat Banten mendukung.  #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran https://t.co/wW3oc9oJxj",The government made adjustments to the price of fuel oil based on careful consideration by the people of Banten,The government made adjustment price fuel oil based careful consideration people Banten,-0.1,negative
2404,"Pemerintah menempuh sejumlah cara guna memastikan bantuan tepat sasaran. Per September 2022, bantuan langsung tunai pengalihan subsidi BBM tahap I telah tersalur Rp 6,2 triliun untuk 20,65 juta keluarga penerima manfaat. #Ekonomi #AdadiKompas  https://t.co/Q8wQy0cPei",the government is taking a number of ways to ensure that the assistance is right on target as of september cash direct assistance transfer of fuel subsidies phase has been disbursed rp trillion to million beneficiary families,government taking number way ensure assistance right target september cash direct assistance transfer fuel subsidy phase disbursed rp trillion million beneficiary family,0.19285714285714284,positive
2405,Penyesuaian harga BBM pemerintah akan berikan kompensasi dengan Perlinsos #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran Kalimantan Timur https://t.co/ZMowUUeQMA,"adjustment of fuel prices, the government will provide compensation with the East Kalimantan Social Security Agency","adjustment fuel prices, government provide compensation East Kalimantan Social Security Agency",0.03333333333333333,positive
2407,Dukung BLT BBM Pemerintah Tahap Satu Capai 100 Persen Tahap Kedua Cair Mulai November 2022.  Papua Barat #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran https://t.co/Mpj3Rw0gaM,support the government's direct fuel oil cash assistance phase one to reach percent liquidation of the second phase starting november west papua,support government's direct fuel oil cash assistance phase one reach percent liquidation second phase starting november west papua,0.03333333333333333,positive
2411,Pemerintah luar biasa!  Bersama kita dukung dan kawal Kebijakan BLT BBM agar tepat sasaran dan memberikan dampak positif bagi kita rakyat Indonesia khususnya masyarakat di Papua Barat  #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran https://t.co/WC18okuO83,"the extraordinary government together with us supports and oversees the direct fuel oil cash assistance policy so that it is right on target and has a positive impact on us Indonesian people, especially the people of West Papua","extraordinary government together u support oversees direct fuel oil cash assistance policy right target positive impact u Indonesian people, especially people West Papua",0.18926406926406927,positive
2414,Penyaluran BLT BBM kini dapat membantu masyarakat Nusa Tenggara Timur.  Ini merupakan bukti perlindungan pemerintah terhadap masyarakat.  #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan https://t.co/4ZiNB6tymn,the distribution of direct fuel oil cash assistance can now help the people of East Nusa Tenggara. This is proof of the government's protection of the community,distribution direct fuel oil cash assistance help people East Nusa Tenggara. This proof government's protection community,0.1,positive
2415,Pemerintah terus lindungi masyarakat tentang dengan penyaluran BLT dan BSU di tengah penyesuaian harga BBM   Gorontalo  #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan https://t.co/P1t18bINct,the government continues to protect the public by distributing direct cash assistance and BSU amid adjustments to the price of Gorontalo fuel oil,government continues protect public distributing direct cash assistance BSU amid adjustment price Gorontalo fuel oil,0.05,positive
2417,Pemerintah pastikan BLT BBM Tahap 2 cair mulai November   Gorontalo  #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan https://t.co/I5wT4JUyYo,"The government ensures direct cash assistance for liquid fuel oil starting in November, Gorontalo","The government ensures direct cash assistance liquid fuel oil starting November, Gorontalo",0.05,positive
2418,"Sabtu, 1 Oktober 2022 Bhabinkamtibmas Kel.Pondok cabe udik Aipda Dadang* melaksanakan edukasi terkait program pemerintah Bantalan sosial kepada warga di taman Jajan Perumahan Taman harmoni atas konpensasi pengurangan subsidi harga BBM, situasi aman kondusif https://t.co/XH2LQWtVuc",saturday october bhabinkamtibmas kel pondok cabe udik aipda dadang conducts education related to social support government programs to residents in the snack garden housing the harmony garden for compensation for reducing fuel price subsidies conducive safe situation,saturday october bhabinkamtibmas kel pondok cabe udik aipda dadang conduct education related social support government program resident snack garden housing harmony garden compensation reducing fuel price subsidy conducive safe situation,0.17777777777777778,positive
2429,Bantuan BBM Untuk Rakyat! Luar biasa!  Rakyat Papua Barat dukung kebijakan Penyesuaian Harga BBM oleh Pemerintah  #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran https://t.co/jTITg6gJnR,Fuel oil assistance for extraordinary people The people of West Papua support the government's fuel price adjustment policy,Fuel oil assistance extraordinary people The people West Papua support government's fuel price adjustment policy,0.3333333333333333,positive
2432,Penyesuaian harga BBM yang dilakukan pemerintah direncanakan dengan matang untuk dapat membantu rakyat indonesia #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran https://t.co/kPsCgym82s,the adjustment of fuel prices by the government was carefully planned to be able to help the people of Indonesia,adjustment fuel price government carefully planned able help people Indonesia,0.2,positive
2439,"Pemerintah bakal jamin masyarakat dengan perlinsos, ayo dukung kebijakan pemerintah dalam lakukan penyesuaian harga BBM. Salam dari rakyat Nusa Tenggara Timur.  #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran https://t.co/7IBujwEPxj","the government will guarantee the people with social security regulations, let's support the government's policy in adjusting fuel prices, greetings from the people of East Nusa Tenggara","government guarantee people social security regulations, let's support government's policy adjusting fuel prices, greeting people East Nusa Tenggara",0.03333333333333333,positive
