Unnamed: 0,tweet_text,polarity,sentimen
2247,the government ensures direct liquid fuel cash assistance starting november Jambi supports direct fuel oil cash assistance,0.06666666666666667,positive
2248,"Come on, let's support the government's adjustment of fuel oil for the common good of West Java",0.19999999999999998,positive
2249,monitor the distribution of government blt ensure direct cash assistance is right on target Jambi support direct cash assistance fuel oil,0.16190476190476188,positive
2250,the government ensures that the distribution of direct fuel oil cash assistance is right on target and reaches small communities. support the distribution of direct cash assistance in North Sumatra,0.05892857142857142,positive
2258,"the government ensures that the distribution of direct fuel oil cash assistance is right on target for the people of Indonesia, support social assistance for direct oil fuel cash assistance because it is right on target for West Sumatra",0.16095238095238093,positive
2259,east nusa southeast information for all of us direct cash assistance liquid stage fuel oil in november the government loves the community,0.1,positive
2263,the government's policy of diverting fuel subsidies to direct cash assistance really really helped the economy of the people of Banten,0.15000000000000002,positive
2265,government policy is very appropriate to adjust the price of West Sumatran fuel oil,0.65,positive
2268,direct fuel oil cash assistance is a form of government concern for the people of the Bangka Belitung Islands,0.1,positive
2270,All economists agree that the fuel-oil social bearing policy is a form of the government's support for the people of Jambi,0.03333333333333333,positive
2272,the government protects the community by distributing direct fuel cash assistance to the people of Indonesia support social assistance direct fuel oil cash assistance because it is right on target West Sumatra,0.12976190476190474,positive
2277,the government is committed to maintaining the purchasing power of the less fortunate with the policy of adjusting fuel oil in the Bangka Belitung Islands,0.11666666666666668,positive
2278,"president jokowi directly inspected the distribution of direct fuel cash assistance, we continue to support the Banten government program sir",0.1,positive
2279,the distribution of direct fuel oil cash assistance is almost a percent of the government's extraordinary performance in Banten,0.21666666666666667,positive
2280,"With the step of adjusting fuel oil, the government has indirectly saved the poor people of the Bangka Belitung Islands",-0.4,negative
2281,Instead of subsidizing fuel oil in the form of the government prioritizing the poor in Bali,-0.4,negative
2282,"the government's policy of adjusting fuel prices is very appropriate in maintaining Indonesia's economic stability, supporting the adjustment of fuel prices in North Sumatra",0.3666666666666667,positive
2283,"directly reviewing the distribution of direct fuel oil cash assistance, the government intervened in Banten",0.1,positive
2284,distribution of direct cash assistance and evidence that the government is protecting vulnerable communities amid fuel price adjustments in North Maluku,-0.2,negative
2288,the Indonesian people strongly support the government's policy of adjusting the price of fuel oil to support the adjustment of the price of fuel oil in North Sumatra,0.4333333333333333,positive
2290,The government was successful in containing inflation thanks to adjustments to the price of Banten's fuel oil,0.475,positive
2291,Adjusting the price of fuel oil is the best step for the government. Let's continue to support Banten,1.0,positive
2297,the government's policy of direct fuel oil cash assistance is very precise and right on target in North Maluku,0.3019047619047619,positive
2301,"the government's policy of adjusting fuel prices is very appropriate in order to maintain Indonesia's economic stability, supporting the adjustment of fuel prices in North Sumatra",0.3666666666666667,positive
2303,the government's policy of diverting fuel subsidies to social assistance is very appropriate so that the use of subsidies is more targeted to support the adjustment of fuel prices in North Sumatra,0.39444444444444443,positive
2304,the government made adjustments to the price of fuel oil so that Indonesia's economic stability was maintained and supported the adjustment of fuel prices for North Sumatra,0.2,positive
2306,"the government ensures that direct cash assistance is right on target for the special region of Yogyakarta, direct cash assistance for fuel oil in Yogyakarta",0.21071428571428572,positive
2308,full support from east nusa Tenggara for government policies in adjusting fuel prices,0.35,positive
2310,the distribution of direct cash assistance is proof that the government is protecting vulnerable communities amid price adjustments for fuel oil from Aceh,-0.2,negative
2311,"this is proof that the government protects vulnerable people in the special region of Yogyakarta, direct cash assistance from Yogyakarta oil fuel",-0.014285714285714282,negative
2312,government steps in adjusting the price of fuel oil to contain Jambi's high inflation,0.16,positive
2313,"The government ensures that the second phase of direct cash assistance for fuel oil will be liquid starting in November, Bali",0.03333333333333333,positive
2328,All economists agree that the fuel-oil social bearing policy is a form of the government's partiality for the people of West Sumatra,0.03333333333333333,positive
2329,direct fuel oil cash assistance is proof that the government protects the community,0.1,positive
2337,the distribution of direct fuel oil cash assistance is proof that the government cares about the people of the Riau Islands,0.1,positive
2343,the distribution of direct fuel oil cash assistance has reached the government's appreciation of the people of the Riau Islands,0.1,positive
2346,the steps taken by the government in adjusting the price of fuel oil were appropriate in West Papua in October,0.5,positive
2353,The government ensures that direct fuel oil cash assistance is right on target for the people of the Riau Islands,0.19285714285714284,positive
2356,riau islands government appreciation that shows the people direct fuel oil cash assistance right on target,0.19285714285714284,positive
2357,"fuel oil direct cash assistance is very helpful for the people of the Riau Islands, the appreciation of the government",0.15000000000000002,positive
2359,"Apart from adjusting the price of fuel oil, the government also provides compensation from the social services for the people of Lampung Dabar, yes, gaess",0.03333333333333333,positive
2360,Fuel subsidies have been overloaded. Let's support the adjustment of fuel prices so that they are more targeted. South Sumatra supports government policies,0.5,positive
2362,direct fuel oil cash assistance is a form of government concern for the people of Banten,0.1,positive
2363,The government protects the public in the midst of world oil price fluctuations. The adjustment in the price of fuel oil is right for the Riau Islands,0.14285714285714285,positive
2364,the government will ensure that the distribution of direct fuel oil cash assistance is right on target; the government will definitely prioritize the welfare of the people of East Nusa Tenggara,0.12857142857142856,positive
2366,the fuel price adjustment is to be diverted to direct fuel oil cash assistance so that the subsidies are right on target at this time the government has optimized the distribution of fuel oil cash assistance to the regions,0.19285714285714284,positive
2382,"by adjusting the price of fuel, the government will provide compensation with social security regulations that are not good, especially since our government in South Sumatra supports government policies",-0.10555555555555556,negative
2390,"if stunting is the impact of poverty and hunger, why doesn't the government focus on economic issues, how to improve the people's economy, open work laps, reduce fuel prices, etc., live Muslim women talk",0.11212121212121212,positive
2391,The government continues to think about what is best for the people of Indonesia by adjusting fuel prices to contain inflation. South Sumatra supports government policies,1.0,positive
2393,it is indeed the right time for the government to make adjustments to fuel prices because so far it has not been on target and has burdened the west papua state budget in october,0.19285714285714284,positive
2395,"adjustments to the price of fuel oil, the government will provide compensation with the Social Security Agency greetings from Aceh",0.03333333333333333,positive
2396,"The government can increase prices, but increase the income of residents as well, the private sector mostly pay a percent of their age, but don't want the salary of an average employee. Needs are all expensive, the effect of fuel oil is that the income is fixed, that's all",-0.010000000000000004,negative
2397,"the government gives Perlinsos to compensate for the adjustment of fuel prices, the people of Banten are happy",0.8,positive
2398,The government made adjustments to the price of fuel oil based on careful consideration by the people of Banten,-0.1,negative
2404,the government is taking a number of ways to ensure that the assistance is right on target as of september cash direct assistance transfer of fuel subsidies phase has been disbursed rp trillion to million beneficiary families,0.19285714285714284,positive
2405,"adjustment of fuel prices, the government will provide compensation with the East Kalimantan Social Security Agency",0.03333333333333333,positive
2406,support the government's direct fuel oil cash assistance phase one to reach percent of liquidation of the second phase starting november west papua,0.03333333333333333,positive
2407,support the government's direct fuel oil cash assistance phase one to reach percent liquidation of the second phase starting november west papua,0.03333333333333333,positive
2411,"the extraordinary government together with us supports and oversees the direct fuel oil cash assistance policy so that it is right on target and has a positive impact on us Indonesian people, especially the people of West Papua",0.18926406926406927,positive
2414,the distribution of direct fuel oil cash assistance can now help the people of East Nusa Tenggara. This is proof of the government's protection of the community,0.1,positive
2415,the government continues to protect the public by distributing direct cash assistance and BSU amid adjustments to the price of Gorontalo fuel oil,0.05,positive
2417,"The government ensures direct cash assistance for liquid fuel oil starting in November, Gorontalo",0.05,positive
2418,saturday october bhabinkamtibmas kel pondok cabe udik aipda dadang conducts education related to social support government programs to residents in the snack garden housing the harmony garden for compensation for reducing fuel price subsidies conducive safe situation,0.17777777777777778,positive
2429,Fuel oil assistance for extraordinary people The people of West Papua support the government's fuel price adjustment policy,0.3333333333333333,positive
2432,the adjustment of fuel prices by the government was carefully planned to be able to help the people of Indonesia,0.2,positive
2439,"the government will guarantee the people with social security regulations, let's support the government's policy in adjusting fuel prices, greetings from the people of East Nusa Tenggara",0.03333333333333333,positive
2457,distribution of direct cash assistance and proof of the government's protection of vulnerable communities in the midst of adjusting fuel prices in North Maluku,-0.2,negative
2458,"thank you, our government believes and believes that the adjustment in fuel prices will have a very positive impact on the people of Gorontalo",0.29545454545454547,positive
2476,the government will distribute fuel oil cash assistance quickly and precisely to achieve health goals for the people of East Nusa Tenggara,0.3666666666666667,positive
2481,support the adjustment of fuel prices so that subsidies can be diverted to the right targets for the people of West Papua. support the government's firm policy steps,0.042857142857142844,positive
2489,"East Nusa Tenggara, just for information, the government is making adjustments to the price of fuel oil for the budget in other sectors.",-0.125,negative
2490,so that it won't be too burdened by the government to take wise steps by adjusting Aceh's voice fuel,0.7,positive
2491,"prices go up, bad quality is rotten by the current government, just increasing fuel oil is already bothering the people, the quality of fuel is also sadly low",-0.23333333333333328,negative
2519,adjusting the price of fuel oil to fulfill the principle of justice for underprivileged communities and ensuring the economic sustainability of the people of Sulawesi is supporting government policies,0.225,positive
2520,the ministry of finance said that the transfer of fuel subsidies to maintain the purchasing power of the poor people of Sulawesi is supporting government policies,-0.07500000000000001,negative
2521,the government was able to maintain the economy amid the adjustment in the price of Sulawesi's fuel oil while supporting government policies,0.375,positive
2522,"adjustments to fuel prices, the government will provide compensation with the Sulawesi Perlinsos currently supporting government policies",0.25,positive
2523,the government made adjustments to fuel prices to contain inflation in Sulawesi while supporting government policies,0.25,positive
2524,support the adjustment of fuel prices Sulawesi is supporting government policies,0.25,positive
2525,the government's fuel price adjustment continues to protect the people from world oil price fluctuations. Sulawesi is supporting government policies,0.25,positive
2526,support price adjustment of subsidized fuel oil Sulawesi is supporting government policy,0.25,positive
2529,adjusting the price of fuel oil so that subsidies are given more precisely on target by adjusting the price of the remaining fuel oil which will be distributed by the government to the regions in the form of bltbbm ​​with a more optimal bltbbm ​​for the people,0.4666666666666666,positive
2530,pt pos indonesia Persero received a target from the government to distribute fuel oil cash assistance for two weeks throughout indonesia currently pos indonesia focuses on distribution in remote frontier areas,-0.05,negative
2531,"Reply to Moeldoko's statement, fuel oil students were wrongly targeted by the government",-0.5,negative
2532,The government has announced that the transfer of fuel subsidies is carried out so that the subsidies provided by the government can target the less fortunate,0.11666666666666668,positive
2533,"Previously, the government announced that the transfer of fuel subsidies was carried out so that the subsidies provided by the government were more targeted",0.16666666666666669,positive
2536,the government has announced the diversion of fuel subsidies for these subsidies that have been provided by the government to be more targeted,0.5,positive
2537,the government has announced that it is diverting fuel subsidies so that the subsidies provided by the government are more targeted,0.5,positive
2538,the government has announced the transfer of subsidies to fuel oil so that the subsidies provided by the government can be more targeted,0.5,positive
2540,the government has announced that it is diverting fuel subsidies so that the subsidies provided by the government can be more targeted,0.5,positive
2543,"so that the subsidies given can be more precisely targeted, the government diverts fuel subsidies",0.45,positive
2545,the government has announced the transfer of fuel subsidies so that the subsidies provided by the government are more targeted and not misused,0.5,positive
2546,"the government has announced the transfer of fuel subsidies so that the subsidies provided by the government are more targeted, thank God",0.5,positive
2547,the transfer of fuel subsidies provided by the government must be right on target,0.2857142857142857,positive
2548,the government has announced the transfer of fuel subsidies so that the subsidies provided by the government are more targeted,0.5,positive
2549,"Thank God, yes, the government has announced the transfer of fuel subsidies so that the subsidies provided by the government are more targeted",0.5,positive
2550,the government has announced the transfer of fuel subsidies so that the subsidies provided by the government are more targeted and youth support,0.5,positive
2551,the government has started to announce the diversion of fuel subsidies so that the subsidies that will be provided by the government are more targeted,0.5,positive
2552,"rich people be grateful because the government hears your complaints where the price of the first type of fuel oil & dexlite is lowered for the poor people, be patient, in turn the government will also lower the price of pertalite & diesel",0.075,positive
2556,The government is considered capable of maintaining the economy amidst adjustments in fuel prices,0.2,positive
2560,The stability of food prices after the increase in fuel prices cannot be separated from the government's efforts to control inflation both at the central and regional levels. This is good information,0.35,positive
2566,"because the government is afraid of loss because it subsidizes the people, the people who care about the government because they can't bear to see the government having a hard time, finally buying non-subsidized fuel oil to non-pertamina, we'll see if the government is profitable or not",-0.2972222222222222,negative
2567,"it's like the government has to force vivo to produce fuel oil with worse quality than pertalite, don't just force the price to be above pertalite, it's still dangerous if the quality is above",-0.25,negative
2568,there is a direct fuel cash assistance program organda diy don't expect much from the government,0.15000000000000002,positive
2569,"the government has done unfairly in which only fuel oil is prioritized while the results from other mining go more into the pockets of officials in power and businessmen then from the losses that are only burdened by the people, where do your mouthpieces come from?",-0.025,negative
2571,"I've heard that the regulation of targeted subsidies will be carried out by the government and supervised by Pertamina due to the fact that subsidized fuel oil is enjoyed by people who can afford it, if you don't believe me, just try reading this news.",0.1875,positive
2575,the success of the government in distributing direct fuel oil cash assistance,0.2,positive
2577,"Ideally, it should follow world oil prices, so world oil prices have fallen to barrels per barrel, the most appropriate price for Pertamina's fuel oil at this time, and the first pertalite barrels have been subsidized, even though the government has made a profit",0.5375,positive
2578,So far BSU fuel oil has been distributed to millions of workers. The government estimates that the total number of recipients of BSU fuel oil is around million people,0.05,positive
2580,"Right earlier, the topic was fuel oil, right? There are subsidies, for example, the premium is subsidized, around per liter. If the poor use motorbikes, you can say that it's a liter to commute so it's a subsidy.",0.042857142857142844,positive
2584,good news for all of us now the government will issue a targeted subsidy arrangement that will make the less fortunate people more able to enjoy the use of subsidized fuel oil,0.3888888888888889,positive
2585,"You know that the plan is that the government and Pertamina will regulate subsidies that are right on target, to be honest, I agree if this is done, but is it true that if this is already running, subsidized fuel oil will really be right on target?",0.38035714285714284,positive
2586,"the program for setting subsidies on target recommended by the government and Pertamina is good for the community, but please, please run it properly and indeed subsidized fuel oil is right on target for people who need this subsidized fuel oil",0.32857142857142857,positive
2587,The government will disburse phase II direct cash assistance for BLT fuel oil in November,0.1,positive
2590,"I just read the news, it turns out that fuel subsidies are being enjoyed by the well-to-do people and rumors are that the government will provide a policy for regulating the purchase of subsidies that are right on target, what do you think?",0.39285714285714285,positive
2592,"The government's direct cash assistance is considered sufficient to help people affected by the increase in fuel prices, Mamit said that in the future the government must continue to provide other stimuli, especially in order to improve the economy of vulnerable groups.",-0.10500000000000001,negative
2594,bali information the government is able to maintain the economy amidst adjustments in fuel prices,0.5,positive
2598,Inflation control and community social protection to overcome the impact of rising fuel prices on the economic sector continue to be rolled out by the East Java Provincial Government with a total budget of IDR billion,0.07777777777777778,positive
2599,the government was able to maintain the economy amid rising prices for fuel oil in Central Kalimantan in Central Kalimantan,0.16666666666666666,positive
2600,The government ensures direct cash assistance for liquid fuel oil starting in November,0.05,positive
2604,spi Batanghari Regency appreciates the direct fuel oil cash assistance policy from the government to Jambi province,0.1,positive
2605,the government deploys auditors to oversee the distribution of direct fuel oil cash assistance,0.1,positive
2606,"try here, there is a vivo ovo xiaomi shell, right?",0.2857142857142857,positive
2608,"the government has distributed direct cash assistance to overcome the impact of the increase in fuel prices, but the Batam City Government, Riau Archipelago Province, noted that there were families",0.1,positive
2609,the government was able to maintain the economy amid the adjustment in the price of fuel oil in Central Kalimantan in Central Kalimantan,0.16666666666666666,positive
2611,"together with the regional government of the KNPI and students from the Grobogan Police, they again distributed social assistance to people affected by the adjustment in fuel prices",0.03333333333333333,positive
2617,signaling the government to immediately adjust the price of fuel PMKRI general secretary asked students to strictly guard,0.05000000000000002,positive
2618,chairman of the parliament ri puan maharani did a work visit to the traditional market of pondok gede bekasi puan received a complaint from a rice trader named agus who complained about the increase in the price of fuel oil which had recently been signed by the government,-0.15,negative
2636,"apart from saying that the quality of Pertamina's products is decreasing and making it more wasteful, in fact this is a manifestation of the people's frustration which is already mounting, the government should be aware",0.375,positive
2637,"The government must make adjustments to the price of fuel oil in order to contain inflation, which has a much greater cost impact on West Sumatra",0.5,positive
2639,"if there is a domino effect, it means that fuel oil has become a basic human need, that's wrong, yes, the government, why allowed fuel oil to eventually become a basic human need, sir, as an official this time, you said the wrong thing",-0.16666666666666666,negative
2640,"You know that the plan is that the government & Pertamina will regulate subsidies that are right on target, to be honest, I agree with this, but is it true that if this is already running, subsidized fuel oil will really be right on target?",0.38035714285714284,positive
2641,"it's true that the impact of subsidized fuel oil that is not on target is really felt now, so I agree with the government and Pertamina in regulating subsidized fuel oil that is right on target, those who use subsidized fuel oil should be the lower middle class people because not everyone has a motorbike",0.20892857142857144,positive
2642,"many people misunderstand the meaning of the increase in the price of subsidized fuel oil, there is no revocation of subsidies after the government raised fuel prices",0.5,positive
2643,the government said that millions of people had received the first phase of direct cash assistance from fuel oil,0.175,positive
2644,"To be honest, for government programs in setting subsidies on target, I think it's right, but if possible, for setting fuel oil subsidies based on the price of motorbike cars, maybe for cars that buy over a few hundred million motorbikes, over several tens of million, you can use pertalite",0.13714285714285715,positive
2646,"the government diverted fuel subsidies of IDR trillion to increase social assistance to the community, this was done so that it was right on target",0.1595238095238095,positive
2648,the executive director of energy watch gave his opinion regarding the distribution of direct cash assistance for fuel subsidies that the government was right and had to be escorted so that direct cash and blue assistance was truly on target,0.12142857142857141,positive
2649,"The government must optimize the recipients of subsidized fuel oil in a timely manner and in accordance with the criteria in the energy law, namely the poor.",-0.4,negative
2650,subsidized fuel oil is widely enjoyed by the rich even though the government issued a subsidy budget aimed at helping the poor or unable,-0.0062500000000000056,negative
2651,"testimonies from various people, there are still many luxury vehicles that buy subsidized fuel oil of the Pertalite type even though it is clear that the government conveys that subsidized fuel oil is only intended for the middle and lower class people",0.12,positive
2654,the distribution of direct cash assistance has reached the figure the government continues to boost the distribution of direct cash assistance fuel oil in order to maintain people's purchasing power,0.1,positive
2655,"the government will continue to boost the distribution of direct fuel cash assistance so that people's purchasing power is maintained, especially for low-income people",0.05,positive
2656,already above the direct fuel oil cash assistance has been distributed only a few more the rest and the government continues to boost the distribution of this fuel oil to maintain people's purchasing power,0.08,positive
2661,"If the government implements closed subsidies for fuel oil, it will create justice for small communities. The closed method is felt to be more efficient and right on target for distributing fuel subsidies.",0.06714285714285714,positive
2665,"So, if you're being interviewed like this, it's clear that Bestie really has a lot of luxury cars and big motorbikes queuing up for Pertalite. This is the reason why fuel subsidies are not on target.",0.10000000000000002,positive
2667,"the price of subsidized fuel oil is not determined by pertamina if world oil prices fall, then non-subsidized oil is ensured that it will also decrease, this is different from subsidized fuel oil whose price is not determined by economic prices but by government policy",0.1,positive
2670,"the distribution of fuel oil direct cash assistance has now reached a percent. In addition to fuel oil direct cash assistance, the government also continues to accelerate the distribution of BSU",0.1,positive
2672,"president jokowi said that the distribution of direct fuel oil cash assistance had reached a percent, in addition to the government's direct fuel cash assistance, it also accelerated the distribution of bsu",0.1,positive
2673,"Simultaneous social service activities for the Central Java Police the impact of the increase in government subsidized fuel oil carried out by the Central Java Regional Police Ditpolairud are as follows: Friday, September, at WIT",0.011111111111111112,positive
2678,"on the contrary, people buy fuel oil at private gas stations wanting to help the government & not to be burdened too much with sarcastic subsidies",0.10000000000000002,positive
2679,"the government must make adjustments to the price of fuel oil in order to contain inflation, which has a much greater cost impact than Papua can support",0.5,positive
2681,The government's policy is right to adjust Papua's fuel prices,0.2857142857142857,positive
2683,"The government is currently distributing subsidies for the transfer of fuel oil in three types of assistance, two of which are direct cash assistance BLT fuel oil and BSU wage subsidy assistance with a nominal value of Rp.",0.05,positive
2684,the government continues to accelerate the distribution of fuel oil cash direct assistance which has now reached,0.1,positive
2685,the distribution of direct fuel oil cash assistance has reached the total target and the government continues to accelerate distribution,0.05,positive
2686,"dozens of mothers who are members of the people's health council came to the Depok mayor's office because they did not receive direct cash assistance or direct fuel cash assistance. On Thursday, they demonstrated demanding that the Depok city government immediately re-data of residents who were not registered",0.1,positive
2687,"the Ministry of Trade is intensifying the competency improvement of human resources for the functional trade sector in the special region of Yogyakarta, DIY, this is in line with the government's efforts to control the inflation rate after the increase in fuel prices",0.17857142857142858,positive
2688,Energy Watch executive director Mamit Setiawan revealed that what the government was doing was right regarding the distribution of fuel subsidy direct cash assistance but had to be escorted so that it was right on target,0.2238095238095238,positive
2689,"Wow, the government hasn't added the quota for subsidized fuel oil even though Pertalite stocks have run out this October",0.1,positive
2690,"To deal with rising fuel prices, the government is providing direct cash assistance, how much fuel, please pay attention",0.15000000000000002,positive
2692,"the reason for the government is diverting its subsidies to more important sectors and it's right on target, how else do you do it, but with rising prices, distribution costs go up too, everyone goes up, everyone gets affected, so yeah, I think it's better to just subsidize fuel oil again",0.42142857142857143,positive
2694,"actually the government's policy plan to regulate subsidies on target is correct, but please make sure again if indeed when this program is running, subsidized fuel oil is right on target to people who really deserve it",0.24642857142857144,positive
2695,"KSP main expert, Edy Priyono, said that the government's hard work in controlling inflation at both the central and regional levels had succeeded in maintaining the stability of food prices after the increase in fuel prices.",-0.04166666666666668,negative
2696,Adjusting the price of fuel oil is the government's effort to make the distribution of subsidies fairer and more targeted.,0.5,positive
2697,the government is considered capable of maintaining the economy amid the adjustment in fuel prices leslar ayu dewi chandra liow cheating on reyhan kdrt oilrasaair september,0.2,positive
2700,all people must unite to support government policies related to adjusting the price of fuel oil whose aim is to create prosperity and justice for the small community of Maluku,-0.125,negative
2702,the government has made careful calculations in adjusting the price of our fuel oil in Jambi,-0.1,negative
2704,the government was able to maintain the economy amid adjustments to fuel prices in Central Kalimantan,0.25,positive
2705,the adjustment of reasonable fuel prices was carried out by the Jambi government,0.2,positive
2707,Indonesian people must be aware that the adjustment of fuel prices is to contain inflation and the people of Maluku fully support government policies,0.25,positive
2710,fuel oil direct cash assistance distributed by the government in the shortest time possible,0.05,positive
2712,the government was able to distribute direct fuel oil cash assistance in a short time,0.19999999999999998,positive
2713,the government continues to accelerate the distribution of fuel oil direct cash assistance,0.1,positive
2715,fuel oil increases the government provides various social assistance,0.016666666666666666,positive
2716,The government was able to maintain the economy amidst the adjustment in the price of Riau's fuel oil to support the transfer of fuel subsidies,0.5,positive
2722,The energy law and the oil and gas law can become a legal basis for the government to be able to limit fuel subsidies so that the government should already prohibit the use of subsidized fuel oil for four-wheeled vehicles and above types of non-public transportation.,0.2333333333333333,positive
2723,Friday at the gangdi alley pier brandan bripka very jais monitoring the development of the situation regarding the government's policy of increasing fuel prices and then giving a message of security and public order to residents to maintain a conducive situation,0.1,positive
2724,Price stability is the main key to the government's success in facing the increase in Moeldoko's fuel oil,0.15555555555555556,positive
2725,"The government was able to maintain the economy amidst the price adjustments for fuel oil, the price of fuel oil in Yogyakarta, the Special Region of Yogyakarta",0.4285714285714286,positive
2726,"The government must make adjustments to the price of fuel oil to contain inflation in the price of fuel oil in Yogyakarta, the special region of Yogyakarta",0.35714285714285715,positive
2727,the government is able to maintain the economy in the midst of adjusting the price of our fuel oil in Jambi,0.5,positive
2728,"My opinion is why more and more people are buying vivo gasoline, maybe some people are already disappointed with the price of Pertalite, which has been increased by the government, but more and more it says subsidized fuel oil at all Pertamina",0.25,positive
2729,government policy in adjusting the price of fuel oil and shifting subsidies is very appropriate for us,0.65,positive
2732,"thank you, the government, direct cash assistance from fuel oil is able to ease the burden on us, the less fortunate people of Aceh",0.20833333333333334,positive
2735,the government was able to maintain the economy amidst the adjustment in the price of Central Java's fuel oil,0.25,positive
2736,"the government must make adjustments to the price of fuel oil in order to contain inflation, which has a quite large cost impact, Central Java has spoken out",0.10714285714285714,positive
2738,"this is the progress of the distribution of subsidies from the transfer of fuel subsidies, direct fuel cash assistance has been received by people, people have received bsu wage subsidies, I hope the government can increase the number of bsu recipients again so that it is more evenly distributed",0.3,positive
2739,"almost a million people have received direct fuel oil cash assistance from the government, this amount has more or less reached the target, while wage subsidy assistance has reached",0.14444444444444446,positive
2740,The people of East Nusa Tenggara support the government to adjust fuel prices so that the budget can be absorbed evenly,0.3,positive
2742,"the adjustment in the price of fuel oil is right for the government to contain inflation, which has a much greater cost impact in aceh",0.39285714285714285,positive
2743,the government is consistent for the welfare of the Indonesian people by providing direct fuel oil cash assistance,0.175,positive
2744,This fuel price adjustment is unavoidable because the state budget will be affected. Let's support our government to do our best,1.0,positive
2746,the government is accelerating the distribution of direct fuel oil cash assistance to the people of North Sulawesi,0.1,positive
2749,"The government must make adjustments to the price of fuel oil in order to contain inflation, which has a much greater cost impact, Maluku Baku Kele",0.5,positive
2751,"The government diverted fuel subsidies to maintain the purchasing power of the poor in West Papua, September",-0.4,negative
2752,"with the policy of adjusting fuel prices, the government has tried to create justice for the less fortunate people of west papua september",0.11666666666666668,positive
2755,"The government is able to maintain the economy amid the fuel price adjustments, Central Kalimantan, Central Kalimantan, support the adjustment of fuel prices, very appropriate policies",0.2875,positive
2760,"Anies Baswedan was naughty, for that, Anies Baswedan did it, yesterday Mr. President said that the high transportation costs due to the increase in fuel prices were borne by the recalcitrant regional government.",-0.03833333333333334,negative
2762,"distribution of direct fuel oil cash assistance, almost a percent of the people of West Papua support government policies",0.1,positive
2763,The people of West Papua support the government in providing direct fuel oil cash assistance to poor citizens,-0.15000000000000002,negative
2764,"The government must make adjustments to the price of fuel oil in order to contain inflation, which has a much greater cost impact, West Papua, September",0.5,positive
2765,"President Jokowi said that as many as million people have received direct cash assistance from fuel oil, the people of Papua have received and supported direct cash assistance from the government",0.2333333333333333,positive
2766,fuel oil direct cash assistance for the right people the people of Papua have received and supported direct cash assistance from the government,0.16190476190476188,positive
2772,"The government is able to maintain the economy amid the adjustment in the price of fuel, the people of Papua support the adjustment in the price of fuel",0.5,positive
2773,"It's true that the government's policy to help the people of Indonesia avoid inflation, the people of Papua, support the adjustment of fuel prices",0.35,positive
2776,"the government ensures that the distribution of direct fuel oil cash assistance is right on target. With this distribution of assistance, the community's economy has greatly helped West Papua.",0.3952380952380952,positive
2778,"finally the government has distributed direct fuel oil cash assistance to the people of West Papua, who have received bltbbm",0.05,positive
2780,"Hundreds of thousands of people in Indonesia have received the benefits of direct cash assistance which has officially begun to be distributed by the government as a form of relocation of West Papua fuel oil subsidies, which have received bltbbm",0.1,positive
2782,"an appropriate policy carried out by the government, subsidies are right on target, so far subsidized fuel oil has been enjoyed by the rich, so the government has diverted it into direct cash assistance, fuel oil, West Papua's younger brother, has received bltbbm",0.26581632653061227,positive
2783,Bangka Belitung Islands The price adjustment for fuel oil is correct. We are proud of the government,0.8,positive
2785,the residents enthusiastically welcomed the provision of direct fuel oil cash assistance from the Central Java government,0.05,positive
2786,"Good news comes that the government has distributed direct fuel oil cash assistance to residents in need, Central Java is talking",0.26666666666666666,positive
2787,Residents feel very helped by the direct cash assistance from fuel oil distributed by the Central Java government,0.10000000000000002,positive
2788,the government has distributed direct fuel oil cash assistance right on target Central Java spoke,0.12857142857142856,positive
2792,The transfer of fuel subsidies made the government great,0.8,positive
2797,the government is considered capable of maintaining the economy amidst the adjustment in the price of lesti kdrt fuel,0.2,positive
2820,fuel oil direct cash assistance is a government social bearing policy that has many benefits bengkulu camkoha,0.2111111111111111,positive
2824,"Thank you, our government in East Nusa Tenggara has been greatly helped by the direct cash assistance for BBM",0.45,positive
2828,People of Jambi appreciate the adjustment in fuel prices for the benefit of all the people. Support professional government policies for the less fortunate,0.11111111111111112,positive
2829,it is very appropriate to adjust the price of fuel oil by the government to suppress inflation which has increased dramatically in East Nusa Tenggara,0.65,positive
2830,Jambi continues to support the government in terms of distributing direct cash assistance Jambi fuel oil receiving direct cash assistance,0.1,positive
2833,The people of Jambi are also very grateful for the direct cash assistance from fuel oil from the Jambi government for receiving direct cash assistance,0.13333333333333333,positive
2834,thank you government for the assistance of direct cash assistance Jambi fuel oil terimo direct cash assistance,0.1,positive
2843,"Jambi fully supports the government's policy to strengthen the Indonesian economy, the distribution of direct fuel oil cash assistance is effective and very fast",0.32,positive
2856,the government was able to maintain the economy amid adjustments to the price of fuel oil in south sulawesi,0.5,positive
2864,"direct fuel oil cash assistance is a solution from the government to overcome the impact of the adjustment of fuel prices in Bengkulu, Camkoha",0.1,positive
2868,the government was able to maintain the economy amid the supportive Sulawesi fuel price adjustments,0.5,positive
2869,"the government must make adjustments to the price of fuel oil in order to restrain inflation, which has a much greater cost impact, Sulawesi is currently supporting it",0.375,positive
2870,The great government was able to maintain the economy amidst the Jambi demonstrations supporting the adjustment of fuel prices,0.5166666666666667,positive
2871,"The government made an adjustment to the price of fuel oil in order to contain inflation, which has a much greater cost impact, and supports the adjustment of fuel prices",0.5,positive
