,tweet,sentimen
352,the distribution of direct fuel oil cash assistance is evidence that the government is protecting vulnerable communities amid adjustments to fuel prices in West Sumatra,negative
95,"the government's right step in adjusting the price of fuel oil for the welfare of the people of Indonesia, East Nusa Tenggara",positive
625,"Gorontalo has experienced the benefits of direct fuel cash assistance, thanks to the government",positive
571,the government continues to make efforts to ensure that the distribution of direct fuel oil cash assistance is right on target to support the distribution of direct cash assistance in North Sumatra,positive
37,"Fuel subsidies are a burden on the State Budget, adjusting fuel prices is the right step for the Jambi government",positive
485,"adjusting the price of fuel oil is a way out to save the state budget and the country's economy, this is the right decision, which really helps the underprivileged, it's great, our government supports it",positive
143,thank you government for direct cash assistance from fuel oil for the welfare of the Ojol community to West Java farmers,positive
1202,the anon account was there when I was still in college and he also seemed to be still in college the government raised fuel prices he was busy tweeting encouraging colleagues who were demonstrating and trashing the government now maybe he has repented of tweeting about the ineffectiveness of fuel subsidies,positive
158,"Recipients of direct fuel oil cash assistance are happy PT Pos delivers assistance to homes PT Pos Indonesia received a mandate from the government to distribute thank God direct fuel oil cash assistance was sent to homes so there was no need to stand in line other than that it received just Rp. 000,000 not deducted at all",positive
552,The government makes it easy to get subsidized fuel oil,positive
1473,"Is it true that the government can't use it anymore, can it be a conscience, please lower the price of fuel oil again, I'm so sorry, you are big sisters",negative
944,"If the government implements closed subsidies for fuel oil, it will create justice for small communities. The closed method is felt to be more efficient and right on target for distributing fuel subsidies.",positive
518,president joko widodo has repeatedly encouraged local governments to provide transportation subsidies to reduce inflationary shocks due to rising fuel prices,negative
1415,the adjustment of fuel prices has been carefully considered by the Banten youth government,negative
891,the government has announced the transfer of fuel subsidies so that the subsidies provided by the government are more targeted and not misused,positive
236,East Nusa Tenggara is very happy for the government to adjust the price of fuel oil so that the people will be more prosperous,positive
1055,The people of Banten support the government in diverting fuel subsidies to the right targets so that fuel subsidies are prioritized for the less fortunate,positive
222,direct fuel oil cash assistance is the government's commitment to lighten the burden on the underprivileged people of the Bangka Belitung Islands,positive
1372,the government provides direct cash assistance fuel oil for residents who can not afford direct cash assistance fuel oil yogyakarta,positive
345,"the government diverted some of the fuel subsidies to more targeted aid, riau supported the policy of adjusting fuel prices",positive
1263,there are still many middle and upper class people who enjoy fuel subsidies the government's policy is very good so that the lower class people enjoy subsidized fuel oil in West Kalimantan,positive
120,"fuel subsidies are a burden on the state budget, adjusting fuel prices is the right step, the government of the people of Sulawesi is supporting the policy of adjusting fuel prices",positive
661,BSU is distributed by the government to workers who have also experienced layoffs in order to maintain people's purchasing power as a result of adjustments to fuel subsidies,positive
588,The government's adjustment to fuel prices is correct because it prioritizes subsidies for the economically weak Gorontalo community,negative
1561,"the rich enjoy the fuel subsidies the most which makes fuel scarce, therefore the fuel subsidy budget is adjusted by the government to reach the less affluent people of East Kalimantan",positive
1054,support the government to adjust fuel prices for the welfare of the Indonesian people to maintain the purchasing power of Jambi's poor,negative
62,"The government's policy is right on target. Let's support direct cash assistance from solid fuel oil, Banten",positive
1370,"so that the state budget is not broken, the government needs to increase the price of fuel oil by reducing aceh subsidies",positive
811,the government protects the community by distributing direct fuel cash assistance to the people of Indonesia support social assistance direct fuel oil cash assistance because it is right on target West Sumatra,positive
193,the distribution of direct fuel oil cash assistance is carried out so that the subsidies transferred by the government are more appropriate for the targets of East Nusa Tenggara,positive
235,"alhamdulillah, direct cash assistance, fuel subsidies from the government, will soon be heard by the people of North Sumatra",positive
181,"direct fuel oil cash assistance is effective in protecting people's purchasing power, the government is taking the right steps",positive
1265,government policy in adjusting the price of subsidized fuel oil for the common good,positive
389,The government ensures that the distribution of direct fuel oil cash assistance runs smoothly in West Kalimantan,positive
1058,"support the government to adjust fuel prices for the welfare of the Indonesian people. The subsidy budget can be used for the education, health and other sectors in Jambi",negative
521,direct cash assistance is a solution when the government adjusts the price of fuel oil,positive
669,Beneficiary families use fuel cash direct assistance to meet their daily needs.,positive
988,"almost a million people have received direct fuel oil cash assistance from the government, this amount has more or less reached the target, while wage subsidy assistance has reached",positive
1249,the government provides direct fuel oil cash assistance to non-citizens,positive
1225,"the government's steps to adjust the price of fuel oil in order to minimize subsidies that are wrongly targeted for takedown, this brigadier is really welcome to indonesia dreamies",positive
1109,"the distribution of direct fuel oil cash assistance by the government is almost evenly distributed, let's make Jambi successful",positive
1012,"Good news comes that the government has distributed direct fuel oil cash assistance to residents in need, Central Java is talking",positive
382,"The government has transferred fuel subsidies to sectors that are targeted at the Special Region of Yogyakarta, the price of Yogyakarta fuel oil",positive
1325,support the distribution of direct fuel oil cash assistance that is being carried out by the government of South Sumatra,positive
1452,for advanced Indonesia and we support the government for direct fuel oil cash assistance,positive
331,as a result of nearsightedness criticizing anarchist demonstrations that reject the government's decision to raise fuel prices in their own country and support anarchist actions against the law on the mandatory wearing of the headscarf in foreign countries,positive
953,"The government is currently distributing subsidies for the transfer of fuel oil in three types of assistance, two of which are direct cash assistance BLT fuel oil and BSU wage subsidy assistance with a nominal value of Rp.",positive
262,subsidized fuel oil is diverted to programs that are most directly beneficial to the people of Riau in support of government policies,positive
6,iperindo asked the government for shipping financing subsidies due to the increase in fuel prices,negative
266,let's be wise to take advantage of direct fuel oil cash assistance from the government of Central Sulawesi,positive
769,don't let the fuel subsidies given by the government to low-income people actually enjoy the rich people of the Bangka Belitung Islands,positive
38,"the government is taking the right steps by adjusting the price of fuel oil because fuel subsidies have become a burden on the state budget, let's support the government's steps to adjust the price of fuel oil, yes, Banten",positive
1516,the realization of new and renewable energy for the people of Sulawesi is supporting government policies regarding direct fuel oil cash assistance,positive
545,direct fuel oil cash assistance is the government's effort to help the lower-class people of South Kalimantan,positive
118,"the blitar city government returned to distribute phase iii rastrada in early october the distribution of phase iii rastrada was carried out earlier than the usual schedule, this was intended to help ease the daily burden on the people affected by rising fuel prices",negative
783,distribution of direct fuel cash assistance is the government's commitment to realize the use of targeted subsidies to support the distribution of direct cash assistance in North Sumatra,positive
652,distribution of direct cash assistance and evidence that the government is protecting vulnerable communities in the midst of progressing adjustments to Maluku's fuel oil,negative
937,the executive director of energy watch gave his opinion regarding the distribution of direct cash assistance for fuel subsidies that the government was right and had to be escorted so that direct cash and blue assistance was truly on target,positive
706,the government has carefully studied the price adjustments for Jambi fuel oil,negative
105,"the Bangka Belitung Islands to reduce the state budget, the government took the right steps, namely to adjust the price of fuel oil",positive
1299,the government accelerates the distribution of direct fuel oil cash assistance to the people of Jambi news,positive
484,the government diverted some of the fuel subsidies for more targeted assistance in West Java,positive
1507,The government has chosen the right step in adjusting the fuel price of Maluku to One Taste,positive
1003,fuel oil direct cash assistance for the right people the people of Papua have received and supported direct cash assistance from the government,positive
683,"the regulation of fuel oil subsidies is fair, why with the reform of the new subsidy pattern, the government can directly help people in need and of course it cannot be enjoyed by the upper middle class",positive
20,the benefits of direct fuel oil cash assistance lighten the community from the fluctuation of rising global prices. This is the government's way of providing a breakthrough to people with uncertain economic conditions by providing compensation in the form of the best Pertamina fuel direct cash assistance and extraordinary Pertamina services,positive
870,"East Nusa Tenggara, just for information, the government is making adjustments to the price of fuel oil for the budget in other sectors.",negative
242,"We, citizens of North Sumatra, fully support the government's policy of diverting the fuel subsidy budget to social assistance, all for the welfare of the Indonesian people",positive
50,"The government is currently distributing direct fuel oil cash assistance to the community, especially the lower middle class in West Kalimantan",positive
162,the government is reportedly ready to increase the quota for pertalire type fuel oil and subsidized diesel fuel to meet people's needs by the end of this year,positive
441,willing to stand in line to reduce the burden of government fuel subsidies,positive
867,"thank you, our government believes and believes that the adjustment in fuel prices will have a very positive impact on the people of Gorontalo",positive
731,The policy of bearing social fuel oil forms the government's alignment with the people of West Papua in October,positive
1057,"thank you government, direct cash assistance from fuel oil really helps the people of West Java",positive
913,The government will disburse phase II direct cash assistance for BLT fuel oil in November,positive
1556,"the decision to adjust the price of fuel oil is right, the people of North Sumatra must be smart, the efforts made by the government are to provide equal distribution of subsidies for all Indonesian people, don't want to be provoked",positive
1124,We in North Maluku fully support the government's efforts to distribute direct fuel oil cash assistance,positive
822,Adjusting the price of fuel oil is the best step for the government. Let's continue to support Banten,positive
301,the people continue to note that the government prefers its people to be in trouble rather than the people to live in peace and comfort in the field of the fuel economy rises the people are miserable as if managing the country is right on its own thank you ust from Mulyanto continue to fight for the fate of the people,negative
723,"the government has started to distribute direct fuel oil cash assistance to the community. With this assistance, the community's economy has greatly helped Jambi to support it",positive
172,the government will provide assistance to the community as compensation regarding the impact of the increase in fuel for this reason the government will provide direct assistance in cash to people who cannot afford this assistance is wage subsidies for workers etc.,positive
707,"I'm not surprised that BBM, internet, electricity, PDAM and other things are made expensive by the government, private products can be cheap and good, what does this regime mean?",positive
658,the ministry of finance will disburse phase ii fuel oil blt cash assistance starting in november the director general of budget at the ministry of finance isa rachmatarwata said the fuel oil direct cash assistance was provided by the government in the amount of rp. thousand per month,positive
1039,"the government must make adjustments to the price of fuel oil in order to contain inflation, which has a much greater cost impact, special region of yogyakarta, price of fuel oil, yogyakarta",positive
284,the government's policy in dealing with adjustments to the price of fuel oil is right on target,positive
1213,democrats ask the government to be wiser in making policies because currently the people are having a hard time due to rising fuel prices ahy the leader is firm nm,negative
1355,let's support the government in distributing direct fuel oil cash assistance to help the people of Jambi,positive
1546,"remember, don't let the rich enjoy subsidies, the policy of adjusting fuel prices by the government is right, Jambi news",positive
995,"The government diverted fuel subsidies to maintain the purchasing power of the poor in West Papua, September",negative
1283,The government cares about the poor by diverting fuel subsidies to West Kalimantan fuel cash assistance,negative
1254,world crude oil soared fuel subsidies swelled by the government according to the price of fuel oil,negative
668,BLT direct cash assistance to the community is considered to be the right policy in the midst of adjusting the price of fuel oil,positive
1443,"The government should look at the fate of people like this, not only see the fate of people who tweet complaining that fuel oil is going up, they are told to be patient and save, we can still buy quotas, sir, to complain that it's difficult for them to buy rice",negative
788,the government's concern for the community is seen through direct cash assistance from fuel oil in the Bangka Belitung Islands,positive
210,"support the revision of the presidential regulation so that subsidized fuel oil is right on target. In addition, BPH Oil and Gas also increases supervision over the distribution of subsidized fuel oil by strengthening regional governments and the best Pertamina law enforcers and extraordinary Pertamina services.",positive
344,direct cash assistance is a government policy to overcome the fuel price adjustments that killed Bisma Baim Surya Paloh TNI has an army in the hearts of the people of PDIP Persebaya,negative
306,I am very grateful that ojek drivers in Bia Numfor Regency will receive direct cash assistance from fuel oil from the local government,positive
217,update aceh the government has thought carefully about adjusting the price of fuel oil,negative
1532,"North Sumatra residents support the government's policy of diverting fuel subsidies to direct cash assistance in order to realize targeted distribution of subsidies Come on, North Sumatra residents support the distribution of direct cash assistance",positive
922,"try here, there is a vivo ovo xiaomi shell, right?",positive
289,here is the latest list of fuel prices at pertamina shell and vivo gas stations as of october the government is again making adjustments to fuel prices in october via,positive
378,"The community appreciates the government's steps in providing direct cash assistance for fuel after the fuel price adjustment, Jokowi's performance rose",positive
1379,"Bangka Belitung Islands The adjustment of fuel prices is correct, the government is currently focusing on making programs that are more beneficial to the poor",positive
167,Banten Regional Police Chief Inspector General Pol Prof. Dr. Rudy Heriyanto together with PJU Banten Regional Police follow Vicon led by the Deputy Chief of Police regarding the government's plan to transfer fuel subsidies in the Vicon room on Tuesday,positive
421,the government diverted some of the fuel subsidies for more appropriate assistance in central java,positive
225,direct fuel oil cash assistance is the government's solution to helping low-income communities affected by the adjustment in East Nusa Tenggara's fuel prices,positive
616,Jambi city people don't want to miss this news. All economists agree that the fuel oil social assistance policy is a form of the government's alignment with the people,positive
12,PKS consistently urges the government to cancel the increase in the price of subsidized fuel oil,positive
522,"the Ministry of Energy and Mineral Resources announced that there would be an additional pertalite and diesel quota as of October, this was done due to the potential for an over quota of subsidized fuel oil this year",negative
1177,thank you asn magelang city government for guarding the city's air preventing climate disaster by cycling an environmentally friendly mode of transportation while at the same time following the recommendations of the mayor of Magelang to cycle to reduce dependence on fossil fuels,positive
68,"East Nusa Tenggara, the government is very wise in managing our fuel subsidy budget, Indonesia is moving forward",positive
90,"the people of the city of Medan, North Sumatra, agree with the government's policy of shifting fuel subsidies for social assistance blt",positive
1192,the government provides direct fuel oil cash assistance to underprivileged residents of Maluku one sense,positive
1523,cash direct assistance or direct fuel oil cash assistance is one of the social assistance distributed by the government to reduce the impact of rising fuel prices direct fuel oil cash assistance will be given to millions of beneficiaries throughout Indonesia,positive
380,the government has shifted adjustments to the price of fuel oil so that it is right on target,positive
857,support the government's direct fuel oil cash assistance phase one to reach percent of liquidation of the second phase starting november west papua,positive
745,fuel oil direct cash assistance helps the people let's support East Nusa Tenggara support the government in the direct fuel cash assistance program,positive
1330,the government provides direct fuel oil cash assistance to underprivileged residents of West Nusa Tenggara,positive
372,Jokowi's performance increased within one week after adjusting fuel oil because the government's very large community assistance program,positive
258,The government ensures that the distribution of direct fuel oil cash assistance is right on target to all regions in Indonesia. Support the distribution of direct cash assistance in North Sumatra,positive
1465,zulfikar hamonangan increase fuel oil yesterday because the government was late to hope for change,negative
614,"adjusting the price of fuel subsidies in North Sumatra to realize the principle of justice, don't let the subsidies for the poor benefit the rich, the government will transfer the subsidy budget to social assistance, let's support it",positive
304,Adjusting the price of fuel is the government's effort to optimize the benefits of the state budget for people who need it more and protect the poor and vulnerable from the impact of rising food and energy prices.,negative
1399,"the meter goes down again, the fuel oil hasn't gone down, the government has also",negative
1217,"the increase in the price of fuel oil and followed by restrictions on subsidized fuel oil is an effort taken by the Indonesian government so that fuel subsidies can be enjoyed by people who are entitled, namely people who are less fortunate",positive
410,the government legally increases the pertalite fuel oil quota to millions if,positive
1547,Adjusting the price of fuel oil is a great step thought by the government for the people of Banten,positive
993,the government is accelerating the distribution of direct fuel oil cash assistance to the people of North Sulawesi,positive
42,"Fuel subsidies are a burden on the State Budget, adjusting fuel prices is the right step for the Central Java government",positive
208,The government's policy of diverting the fuel subsidy budget into social assistance for the poor is appropriate. Social assistance is expected to maintain people's purchasing power,positive
532,direct fuel oil cash assistance is a solution from the government to overcome the impact of adjusting fuel prices cash direct assistance is welcomed by residents of East Nusa Tenggara,positive
887,the government has announced that it is diverting fuel subsidies so that the subsidies provided by the government are more targeted,positive
1434,PKS urges the government to follow up on complaints that Pertalite fuel oil is more wasteful,positive
490,it's really bad that the government subsidies only so the price of fuel oil goes up pertalite it's also wasteful maybe the solution from the government haha ​​public subsidies subsidies for distended officials,negative
596,"The government's move to adjust the price of fuel oil is very appropriate for us, the people of Banten",positive
74,"hundreds of thousands of people in Indonesia have received the benefits of direct cash assistance which has officially begun to be distributed by the government as a form of relocation of West Papua fuel oil subsidies, have received bltbbm",positive
515,Jokowi's government accelerates distribution of direct cash assistance Jambi fuel oil receiving direct cash assistance,positive
285,This fuel price adjustment is a step taken by the government as justice for the poor,negative
1279,the government was forced to make adjustments to the price of fuel oil for the common good,positive
858,"the extraordinary government together with us supports and oversees the direct fuel oil cash assistance policy so that it is right on target and has a positive impact on us Indonesian people, especially the people of West Papua",positive
71,Adjustment of fuel prices is the right step for the Indonesian people's government to support the adjustment of West Sumatra's fuel prices,positive
561,the government distributes fuel oil direct cash assistance to improve people's welfare support the distribution of North Sumatra cash direct assistance,positive
179,the government continues to accelerate the distribution of fuel oil cash assistance to the community. This social assistance aims to ease the economic burden and maintain the purchasing power of vulnerable poor households as a result of rising fuel prices,negative
109,"Fuel subsidies are a burden on the State Budget, adjusting fuel prices is the right step from the Central Java government",positive
1500,The transfer from fuel subsidies to direct cash assistance is the government's effort to help lower-class people to be able to access fuel oil in a targeted manner.,positive
493,Sri Mulyani said direct fuel oil cash assistance to protect the public from global price fluctuations BLT fuel oil direct cash assistance provided by the government was solely to relieve and protect vulnerable communities from the pressure of rising price fluctuations,negative
116,"the current price of fuel oil is still reasonable friends, don't doubt the government in adjusting the price of fuel oil in its policies, what the government is doing is only for the people, including the people of North Kalimantan",positive
293,the addition of subsidized fuel oil quotas of the pertalite and diesel types aims to cover the potential scarcity of fuel oil due to the surge in consumption until the end of the year,negative
76,fuel oil direct cash assistance is the right solution for the government to divert fuel subsidies to be more targeted in south sulawesi,positive
48,subsidies are a burden on the state budget adjusting the price of fuel oil is the right step for the government of Maluku one feels,positive
643,"Teluk Wondama Regency Government, West Papua, allocates a budget of IDR billion in APBD changes for social protection spending in the context of handling regional inflation after subsidized fuel price adjustments",positive
775,the government ensures that the distribution of direct fuel oil and BSU cash assistance is right on target so that it can help the vulnerable people of Jambi,negative
772,"the increase in fuel oil is still the amount that is borne by the government, the rest is diverted to social assistance and Pancasila BLT",positive
1297,the government's steps to adjust the price of fuel oil in order to minimize subsidies that are on the wrong target is evidence of the commitment of the Indonesian National Police,negative
1097,the government is able to maintain the economy amid the adjustment of fuel prices,positive
1001,"The government must make adjustments to the price of fuel oil in order to contain inflation, which has a much greater cost impact, West Papua, September",positive
332,crude oil fell sharply members of the parliament when the government lowered the price of fuel oil,negative
576,the government cooperates with various elements so that the distribution of direct fuel oil cash assistance is right on target for the special region of yogyakarta direct fuel oil cash assistance yogyakarta,positive
622,"We, the people of North Sumatra, fully support the government's policy of diverting the fuel subsidy budget to social assistance, all for the sake of delivering targeted subsidies and anticipating world oil turmoil",positive
564,The government's policy of diverting fuel subsidies from direct cash assistance is very appropriate to realize the use of subsidies that are right on target for North Sumatra,positive
875,the government was able to maintain the economy amid the adjustment in the price of Sulawesi's fuel oil while supporting government policies,positive
1274,"Bengkulu welcomes the disbursement of BBM direct cash assistance, thank you, the Indonesian government",positive
1074,aceh latest direct fuel oil cash assistance distributed by the government is expected to be right for those who really need it,positive
409,"the Bangka Belitung Islands, many rich people abuse fuel subsidies so that subsidy assistance is not effective, the government has made the right adjustments to fuel prices",positive
636,the government has accelerated the distribution of direct fuel oil cash assistance to the public,positive
1554,"for all students in North Sumatra, just be sure to fully support the government's policy of adjusting fuel prices, we must also support it, of course, don't want to be provoked",positive
1538,"The government is targeting a road test for mixing bio-fuel into diesel-type fuel oil as big as it is currently underway and can be completed by the end of the year, sincerely prioritizing the people.",positive
1322,Adjusting the price of fuel oil is the right step taken by the Maluku Kalesang government,positive
288,the trend of world crude oil prices shrinking PKS urged the government to reduce the price of subsidized fuel oil for the economy,negative
1382,"the Bangka Belitung Islands are very very helpful in adjusting fuel oil, it is correct with the direct cash assistance from fuel oil, our people are proud of the government",positive
814,the distribution of direct fuel oil cash assistance is almost a percent of the government's extraordinary performance in Banten,positive
630,we must know that all economists agree that the fuel oil social assistance policy is a form of the government's support for the people,positive
524,direct cash assistance as a solution to the adjustment of fuel prices by the Banten government,positive
157,Recipients of direct fuel oil cash assistance are happy PT Pos delivers assistance to homes PT Pos Indonesia received a mandate from the government to distribute direct cash assistance in lieu of fuel blt fuel subsidies to KPM beneficiary families throughout Indonesia,positive
337,Jambi residents also support the President's government policy to directly intervene to provide direct fuel oil cash assistance to deserving recipients,positive
1136,"the Bangka Belitung Islands, the government has provided direct fuel oil cash assistance to millions of Indonesian people, thank you Mr. Jokowi",positive
1478,"You don't ask first, the results are different, and you ask first, the results are different, do you agree with the government increasing the fuel price of the DPR, agree, the people don't agree with sex offenders,",positive
496,"the dilemma of fishermen in lampulo is that the price of fish is cheap when fuel oil rises, the government is considered concerned",positive
46,the people of Lampung fully support the government's policy of direct fuel oil cash assistance,positive
747,the government provides direct cash assistance fuel oil,positive
1337,fuel oil direct cash assistance is proof that the government continues to prioritize the welfare of the people from East Nusa Tenggara,positive
135,the number of Merauke residents receiving direct cash assistance from fuel oil is as much as KPM Sulawesi is supporting government policies,positive
753,"The government has confirmed that the second phase of direct cash assistance for fuel oil will be liquid starting in November, Suara Bali",positive
462,"Bangka Belitung Islands, direct fuel oil cash assistance distributed by the government really helps the community",positive
1324,the government provides direct fuel oil cash assistance to underprivileged residents supports the distribution of fuel oil cash direct assistance in South Sumatra,positive
914,"I just read the news, it turns out that fuel subsidies are being enjoyed by the well-to-do people and rumors are that the government will provide a policy for regulating the purchase of subsidies that are right on target, what do you think?",positive
1380,the government provides direct fuel oil cash assistance to poor citizens of the Bangka Belitung Islands,negative
1026,"direct fuel oil cash assistance is a solution from the government to overcome the impact of the adjustment of fuel prices in Bengkulu, Camkoha",positive
439,"thank you, the government, direct cash assistance, fuel oil, protect and lighten our burden on the low-income residents of East Nusa Tenggara",positive
177,fuel oil direct cash assistance is one of the government's efforts to make fuel subsidies right on target,positive
570,Jokowi's government accelerates the distribution of direct fuel oil cash assistance to the public supports the distribution of North Sumatra cash direct assistance,positive
1267,support the government's policy of diverting fuel subsidies to social assistance for the city of Jambi,positive
424,the distribution of direct fuel oil cash assistance is evidence of the government's concern for the less fortunate,positive
325,the distribution of direct cash assistance is proof that the government is protecting vulnerable communities in the midst of adjusting the price of fuel oil in Central Java,negative
664,"the first price was lowered and the pertalite dexlite remained perched at the thousand rupiah liter position, it's fun to be holang, the rich, the middle and lower class, it's getting more and more difficult, it's not great, what's the government trying to do?",positive
350,the government made adjustments to the price of fuel oil in order to contain inflation whose cost impact was far greater in Jambi,positive
447,Adjusting the price of fuel oil is the right step for the West Nusa Tenggara Youth Association government for the welfare of Indonesia,positive
1063,The government was able to keep the wheels of the economy moving amidst the wonderful Bengkulu fuel price adjustments,positive
1114,The government is able to maintain the economy amidst the fuel price adjustments. North Kalimantan residents fully support the fuel price adjustment so that the subsidies are on target,positive
1458,fuel oil direct cash assistance solutions to maintain the purchasing power of the people of West Kalimantan the government,positive
754,"Has the reduction in the stunting rate been successful, the government has succeeded in overcoming it even though the root cause of stunting is the large number of poor people, while when fuel oil rises the purchasing power of the high school community decreases the fate of generations",positive
138,"the distribution of fuel oil direct cash assistance has experienced significant improvement, Sulawesi is currently supporting government policies",positive
451,the additional funds from the adjustment of fuel prices will be used by the government for infrastructure development and improving the welfare of the small people of Southeast Sulawesi,negative
699,"directly reviewing the distribution of direct fuel oil cash assistance, the government intervened in Jambi",positive
1327,"the government has the main reason, let's pay attention, Jambi supports the adjustment of fuel prices",positive
830,"this is proof that the government protects vulnerable people in the special region of Yogyakarta, direct cash assistance from Yogyakarta oil fuel",negative
950,"on the contrary, people buy fuel oil at private gas stations wanting to help the government & not to be burdened too much with sarcastic subsidies",positive
1019,People of Jambi appreciate the adjustment in fuel prices for the benefit of all the people. Support professional government policies for the less fortunate,positive
1227,"there are three types of social assistance provided by the government from the transfer of fuel subsidies, let's find out below",positive
396,the distribution of direct cash assistance is evidence that the government is protecting vulnerable communities amid fuel price adjustments Jambi support direct fuel oil cash assistance,negative
1226,the government has distributed direct fuel oil cash assistance phase one with a total budget of Rp,positive
1276,"surely the government has tried, but the world condition is in a crisis, Jambi supports the adjustment of fuel prices",positive
1328,"The government has the main reason why the price of fuel oil has increased, we, the people must understand and support this, Maluku Kalesang",positive
21,effective since october and aims to meet the needs of the community until the end of the year the government increases the best pertamina subsidized fuel oil quota,positive
766,"support the government's policy of adjusting the price of fuel for the special region of Yogyakarta, the price of fuel for Yogyakarta",positive
392,world crude oil fell pks it's time for the government to lower the price of subsidized fuel oil,negative
250,"decision-making by the government will not be happy, there must be the involvement of economists and of course this adjustment of fuel prices is for the benefit of the Indonesian people so that they will be more prosperous",positive
1164,the government will make sure to keep the economy in the midst of adjusting the price of Jambi fuel oil,positive
671,"Hooray, the price of Pertalite fuel oil can go down again to Rp. 300,000 per liter, Pertamina and the government want to do that if they really want to change the history of rising fuel oil in Indonesia has really followed world oil prices",positive
1541,thanks to the special regional government of yogyakarta for direct cash assistance yogyakarta fuel oil,positive
1174,the government's policy of adjusting fuel prices in order to maintain Indonesia's economic stability supports the adjustment of fuel prices in North Sumatra,positive
1264,the government's reason for raising fuel prices is the right policy,positive
869,support the adjustment of fuel prices so that subsidies can be diverted to the right targets for the people of West Papua. support the government's firm policy steps,positive
604,as of october fuel oil is down thanks to the government,positive
1081,"the government was able to maintain the economy amid the adjustment in the price of fuel, the people of Sulawesi are in agreement with the policy of adjusting the price of fuel",positive
1059,"help residents affected by the increase in fuel prices, the governor of Central Java, Ganjar Pranowo, said that for small infrastructure developments to be postponed, then allocated to assistance for the community through the district/city government, this is to help",negative
627,information for kito the people of Jambi all economists agree that the fuel oil social assistance policy forms the government's alignment with the people,positive
902,"it's like the government has to force vivo to produce fuel oil with worse quality than pertalite, don't just force the price to be above pertalite, it's still dangerous if the quality is above",negative
856,"adjustment of fuel prices, the government will provide compensation with the East Kalimantan Social Security Agency",positive
700,support the government's direct fuel oil cash assistance phase one to achieve percent liquidation of the second phase starting november Jambi,positive
1146,"The government is able to maintain the economy amidst the adjustment in fuel prices, the people of Indonesia support the adjustment in West Sumatra's fuel prices",positive
709,All economists agree that the fuel-oil social bearing policy is a form of the government's partiality for the people of Central Sulawesi,positive
1534,The people of Kalimantan are appreciating the government's move to adjust the price of fuel oil so that it is right on target,positive
321,"who says pertalite is wasteful, min, if it's wasteful in money, then believe that you have guaranteed that pertalite fuel oil has not changed and is in accordance with government regulations and also the director general of oil and gas",positive
1389,"so that the state budget is not broken, the government needs to increase the price of fuel oil by reducing subsidies for south sunatera",positive
1331,the community has received and experienced the benefits of direct fuel oil cash assistance from the Gorontalo government,positive
624,the government accelerates the distribution of direct fuel oil cash assistance to the people of West Sumatra,positive
125,"the Bangka Belitung Islands, the government has succeeded in distributing direct fuel oil cash assistance",positive
1011,the residents enthusiastically welcomed the provision of direct fuel oil cash assistance from the Central Java government,positive
848,"if stunting is the impact of poverty and hunger, why doesn't the government focus on economic issues, how to improve the people's economy, open work laps, reduce fuel prices, etc., live Muslim women talk",positive
780,"the distribution of direct cash assistance is proof that the government protects vulnerable communities in the special region of Yogyakarta, direct cash assistance from fuel oil in Yogyakarta",positive
605,the Jokowi government accelerates the distribution of direct fuel oil cash assistance to the people of Jambi,positive
1544,the government distributes direct fuel oil cash assistance to improve people's welfare and maintain people's purchasing power to support the distribution of direct cash assistance in North Sumatra,positive
1296,fuel subsidies to swell the government adjusts the price of fuel oil and diverts subsidies so that they are right on target as evidence of the commitment of the Indonesian National Police,positive
415,adjustments to the price of subsidized fuel oil were carried out so that the subsidies were more targeted and the government issued a policy for channeling wonderful Bengkulu direct cash assistance,positive
100,"In order to contain inflation, adjusting the price of fuel oil is the right step for the Aceh government",positive
741,the distribution of direct cash assistance and BSU is proof of the government's concern for protecting vulnerable communities amid the adjustment in West Java fuel prices,negative
334,"Jambi residents also support the government's policy of diverting fuel subsidies into direct cash assistance, which is highly appreciated by the community",positive
1282,The government's steps are right in adjusting West Kalimantan fuel prices,positive
834,direct fuel oil cash assistance is proof that the government protects the community,positive
833,All economists agree that the fuel-oil social bearing policy is a form of the government's partiality for the people of West Sumatra,positive
1441,president jokowi said that nationally the distribution of direct cash assistance blt fuel oil has so far reached percent,positive
939,subsidized fuel oil is widely enjoyed by the rich even though the government issued a subsidy budget aimed at helping the poor or unable,negative
1365,"thank you government, thank you Pak Jokowi, direct cash assistance from fuel oil really helps the community",positive
1464,"the closed subsidy method will make it easier to implement the distribution of subsidized fuel oil on target, revising the presidential regulation is important to make this happen, support the right steps from the government",positive
1385,"Bangka Belitung Islands, the people support the government in adjusting fuel prices. We are proud of the government",positive
1128,the great government has taken the right step by adjusting the price of Banten fuel,positive
640,"The transfer of fuel subsidies to direct fuel oil cash assistance is the government's attempt to help lower-class people in West Papua, October",positive
104,"We fully support the government's policy of increasing the price of fuel, the people of Sulawesi are supporting the policy of adjusting fuel prices",positive
815,"With the step of adjusting fuel oil, the government has indirectly saved the poor people of the Bangka Belitung Islands",negative
998,"Anies Baswedan was naughty, for that, Anies Baswedan did it, yesterday Mr. President said that the high transportation costs due to the increase in fuel prices were borne by the recalcitrant regional government.",negative
1075,"support the adjustment of fuel prices to eliminate economic inequality in South Kalimantan, support government policies",positive
1469,"In the past, many criticized the government for increasing fuel oil in the middle of the night, thank God. Finally, now the government has improved, at least it doesn't increase fuel oil at midnight and increases it at noon.",negative
